Barbier-Pottier,Aimé,21/10/1977,01/10/2013,1,15,2,1,1
Barbier-Pottier,Aimé,21/10/1977,01/10/2013,1,15,1,1,1
Baron,Dominique-Matthieu,06/06/1976,01/07/2008,1,1,14,1,1
Baron,Hugues,31/03/1988,27/10/2008,1,3,6,1,1
Baron,Hugues,31/03/1988,27/10/2008,1,3,5,1,1
Baron,Hugues,31/03/1988,27/10/2008,1,3,5,1,1
Baron,Hugues,31/03/1988,27/10/2008,1,3,6,1,1
Baron,Hugues,31/03/1988,27/10/2008,1,3,6,1,1
Baron,Luc,29/12/1992,13/09/2021,1,1,7,1,1
Baron,Margaux,25/09/1981,01/01/2004,2,16,9,3,3
Baron,Patricia,03/10/1977,01/02/2022,2,4,7,1,1
Baron-Lefebvre,Matthieu,25/07/1987,01/10/2018,1,1,1,1,1
Baron-Lefebvre,Matthieu,25/07/1987,01/10/2018,1,1,1,1,1
Barre,Grégoire,08/05/1972,12/01/2017,1,17,16,1,1
Barre,Julien,20/01/2001,01/11/2020,1,4,5,3,1
Barre-Clerc,Éric,21/04/1993,01/09/2006,1,1,1,1,1
Barre-Lefort,Lucas,10/11/1992,01/06/2020,1,1,1,1,1
Barre-Lefort,Lucas,10/11/1992,01/06/2020,1,1,8,1,1
Barthelemy,Célina-Jeanne,28/08/1965,01/10/2020,2,18,1,1,1
Barthelemy,Marcel,27/07/1988,08/09/2012,1,19,1,1,1
Baudry,Hortense,02/06/1994,01/10/2011,2,12,1,1,1
Baudry,Raymond,03/03/1964,01/09/2015,1,1,1,1,1
Baudry,Raymond,03/03/1964,01/09/2015,1,1,1,1,1
Baudry,René,25/06/1957,01/09/2015,1,20,4,2,2
Baudry,René,25/06/1957,01/09/2015,1,20,4,2,2
Baudry,Roger,28/07/1978,01/10/2006,1,5,1,1,1
Baudry,Roger,28/07/1978,01/10/2006,1,5,1,1,1
Bazin,Antoine,25/10/1981,21/05/2012,1,19,8,1,1
Bazin,Bernadette-Suzanne,09/04/1968,22/06/2015,2,21,17,1,1
Bazin,Timothée-André,22/03/1997,01/02/2018,1,1,2,1,1
Bazin,Victor-Matthieu,27/01/1965,26/03/2018,1,16,17,3,3
Bazin,Victor-Matthieu,27/01/1965,26/03/2018,1,16,17,3,3
Bazin-Leduc,Matthieu,28/02/2000,01/10/2015,1,4,16,1,1
Bazin-Leduc,Matthieu,28/02/2000,01/10/2015,1,4,16,1,1
Bazin-Vidal,Marc,02/05/1988,01/12/2021,1,15,5,4,3
Becker,Bertrand,25/10/1999,04/02/2008,1,5,2,1,1
Becker,Guy,10/12/1978,14/10/2014,1,19,1,1,1
Becker,Guy,10/12/1978,14/10/2014,1,19,1,1,1
Becker,Honoré,21/09/1963,01/05/2011,1,1,1,1,1
Becker,Honoré,21/09/1963,01/05/2011,1,1,1,1,1
Becker,Honoré,21/09/1963,01/05/2011,1,1,1,1,1
Becker,Roger,13/07/1978,01/06/2021,1,1,8,1,1
Becker,Tristan,10/03/1983,06/04/2021,1,1,8,1,1
Becker-Fleury,Jérôme,01/05/1987,12/06/2007,1,5,9,2,2
Begue,Bernard,05/02/1980,01/10/2004,1,1,5,1,1
Begue,Bernard,05/02/1980,01/10/2004,1,1,1,1,1
Begue,Jérôme,24/06/1989,28/02/2016,1,19,1,1,1
Begue,Jérôme,24/06/1989,28/02/2016,1,19,1,1,1
Begue,Jérôme,24/06/1989,28/02/2016,1,19,1,1,1
Begue,Jérôme,18/04/1979,12/04/2021,1,6,8,1,1
Begue,Marc,22/10/1988,03/06/2019,1,1,1,1,1
Begue,Marc,22/10/1988,03/06/2019,1,1,1,1,1
Begue,Timothée,24/05/1966,05/10/2009,1,20,17,1,1
Benard,Vincent,21/02/1976,04/12/2006,1,1,10,1,1
Benard-Pineau,Hugues,05/09/2002,01/09/1999,1,1,3,2,2
Benard-Pineau,Hugues,05/09/2002,01/09/1999,1,1,4,2,2
Benard-Pineau,Hugues,05/09/2002,01/09/1999,1,1,4,2,2
Benard-Pineau,Hugues,05/09/2002,01/09/1999,1,1,4,2,2
Benoit,Benoît,30/09/1975,01/10/2013,1,1,2,1,1
Benoit,Benoît,30/09/1975,01/10/2013,1,1,2,1,1
Benoit,Chantal,02/07/1984,01/10/2020,2,9,1,1,1
Benoit,Guy,01/06/1975,18/07/2011,1,5,6,1,1
Benoit,Hugues,21/01/1992,11/10/2013,1,9,1,1,1
Benoit,Hugues,21/01/1992,11/10/2013,1,9,1,1,1
Benoit,Jean,13/05/1991,01/10/2007,1,1,1,1,1
Benoit,Jean,13/05/1991,01/10/2007,1,1,2,1,1
Benoit,Éric,04/08/1996,01/10/2005,1,5,1,1,1
Benzema,Anaïs,07/11/1963,01/10/2005,2,1,18,1,2
Benzema,Anaïs,07/11/1963,01/10/2005,2,1,18,1,2
Benzema,Anaïs,07/11/1963,01/10/2005,2,1,10,2,2
Benzema,Anaïs,07/11/1963,01/10/2005,2,1,19,1,2
Bercker,Alix,17/12/1975,16/12/2013,2,1,1,1,1
Bercker,Alix,17/12/1975,16/12/2013,2,1,1,1,1
Bercker,Alix,17/12/1975,16/12/2013,2,1,1,1,1
Berger,Corinne,19/03/1982,01/09/2007,2,1,20,1,1
Berger,Corinne,19/03/1982,01/09/2007,2,1,20,1,1
Berger,Luce,18/03/1981,01/12/2010,2,1,1,1,1
Berger,Pénélope,21/03/1971,01/10/2021,2,14,1,1,1
Berger,Suzanne,15/10/1986,01/10/2020,2,1,5,3,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,15,1,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,4,1,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,1,1,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,1,1,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,1,1,1
Berger,Thibaut,21/02/1985,01/10/2015,1,1,1,1,1
Berger,Xavier,12/12/2003,01/10/2007,1,4,1,1,1
Bernard,Catherine,02/02/1962,01/10/2019,2,5,1,1,1
Bernard,Catherine,02/02/1962,01/10/2019,2,5,1,1,1
Bernier,Antoine-Franck,09/08/1991,01/10/2008,1,1,1,1,1
Bernier,Charles,22/08/1968,01/11/2012,1,5,5,1,1
Bernier,Marc,08/07/1997,02/12/2002,1,1,21,2,2
Bernier,Marc,08/07/1997,02/12/2002,1,1,22,2,2
Bernier,Marc,08/07/1997,02/12/2002,1,1,23,2,2
Bernier,Marc,08/07/1997,02/12/2002,1,1,22,2,2
Bernier,Philippe,17/06/1986,12/04/2021,1,1,1,1,1
Bernier,Philippe,17/06/1986,12/04/2021,1,1,8,1,1
Berthelot,David,27/05/1977,18/05/2021,1,5,8,1,1
Berthelot,François,27/05/1967,01/10/2018,1,1,1,1,1
Berthelot,François,27/05/1967,01/10/2018,1,1,1,1,1
Berthelot,Noël,16/11/1964,02/07/2018,1,1,8,1,1
Bertin,Adélaïde,21/02/2001,01/02/2020,2,1,8,1,1
Bertin,Anastasie,21/02/1999,27/01/2015,2,19,1,1,1
Bertin,Jean,17/09/1986,01/09/2003,1,1,24,2,2
Bertin,Jean,17/09/1986,01/09/2003,1,1,24,2,2
Bertin,Jean,17/09/1986,01/09/2003,1,1,18,2,2
Bertin,René,17/09/1969,01/07/2009,1,12,7,1,1
Bertin,Victoire,10/02/1977,01/10/2006,2,1,25,1,1
Bertin,Victoire,10/02/1977,01/10/2006,2,1,26,1,1
Bertin,Victoire,10/02/1977,01/10/2006,2,1,27,1,1
Bertin,Victoire,10/02/1977,01/10/2006,2,1,27,1,1
Bertin,Victoire,10/02/1977,01/10/2006,2,1,28,1,1
Bertin-Martineau,Lucas,02/07/1980,01/11/2009,1,5,5,1,1
Bertrand,Arthur,18/09/1979,01/10/2009,1,1,1,1,1
Bertrand,Arthur,18/09/1979,01/10/2009,1,1,6,1,1
Bertrand,Grégoire-Adrien,16/03/1996,01/09/2018,1,1,15,1,1
Besnard,Grégoire,10/11/1998,01/01/2004,1,1,21,3,3
Besnard,Grégoire,10/11/1998,01/01/2004,1,1,21,3,3
Besnard,Grégoire,10/11/1998,01/01/2004,1,1,22,3,3
Besnard,Grégoire,10/11/1998,01/01/2004,1,1,22,3,3
Besnard,Marcel,16/06/1957,01/12/2010,1,1,1,1,1
Besnard,Marcel,16/06/1957,01/12/2010,1,1,1,1,1
Besnard,Maurice,24/12/1997,01/09/2020,1,5,1,1,1
Besnard,Maurice,24/12/1997,01/09/2020,1,5,1,1,1
Besnard,Maurice,24/12/1997,01/09/2020,1,5,1,1,1
Besnard-Bousquet,Jules,27/03/1978,01/01/2001,1,1,9,2,2
Besnard-Bousquet,Jules,27/03/1978,01/01/2001,1,1,9,2,2
Besnard-Bousquet,Jules,27/03/1978,01/01/2001,1,1,9,2,2
Bigot,Arthur,05/10/1991,15/10/2012,1,1,6,1,1
Bigot,Arthur,05/10/1991,15/10/2012,1,1,2,1,1
Bigot,Arthur,05/10/1991,15/10/2012,1,1,13,1,1
Bigot,Dominique,06/08/2000,03/11/2011,1,1,6,1,1
Bigot,Gérard,13/05/1972,01/01/2007,1,1,9,2,2
Bigot,Gérard,13/05/1972,01/01/2007,1,1,9,2,2
Bigot,Honoré,14/03/1982,01/10/2005,1,1,1,1,1
Bigot,Honoré,14/03/1982,01/10/2005,1,1,5,1,1
Bigot,Juliette,28/05/1967,01/09/2015,2,22,5,1,1
Bigot,Laurent,06/05/1972,27/03/2017,1,1,1,1,1
Bigot,Laurent,06/05/1972,27/03/2017,1,1,1,1,1
Bigot,Laurent,06/05/1972,27/03/2017,1,1,1,1,1
Bigot,Marc,09/08/1991,05/11/2012,1,1,1,1,1
Blanc,Tristan,07/11/1961,29/09/2016,1,4,16,1,1
Blanc,Édouard,30/01/1958,01/06/2008,1,14,17,1,1
Blanc,Édouard,30/01/1958,01/06/2008,1,14,17,1,1
Blanc,Édouard,30/01/1958,01/06/2008,1,14,17,1,1
Blanchard,Alexandria,21/06/1978,02/12/2002,2,1,29,1,1
Blanchard,André,23/12/1994,02/06/2020,1,1,8,1,1
Blanchard,Anouk,24/09/1999,04/10/2007,2,23,5,1,1
Blanchard,Anouk,24/09/1999,04/10/2007,2,23,1,1,1
Blanchard,Anouk,24/09/1999,04/10/2007,2,23,1,1,1
Blanchard,Claire,09/05/1985,01/10/2009,2,16,1,1,1
Blanchet,Paul,23/06/2001,01/10/2017,1,12,15,1,1
Blanchet,Thomas,22/07/2001,05/11/2018,1,4,1,1,1
Blanchet,Édouard-Bernard,14/10/1969,01/10/2019,1,24,1,1,1
Blanchet-Bernard,Victor,24/11/1992,01/09/2009,1,1,9,3,3
Blanchet-Bernard,Victor,24/11/1992,01/09/2009,1,1,9,3,3
Blanchet-Bernard,Victor,24/11/1992,01/09/2009,1,1,9,3,3
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,31,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,31,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,30,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,31,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,31,1,1
Blanchet-Dufour,David,26/01/1977,22/10/2012,1,1,31,1,1
Blanchet-Grenier,Paul,01/08/2003,01/01/2004,1,1,32,3,3
Blanchet-Grenier,Paul,01/08/2003,01/01/2004,1,1,17,1,1
Blanchet-Grenier,Paul,01/08/2003,01/01/2004,1,1,32,3,3
Blanchet-Grenier,Paul,01/08/2003,01/01/2004,1,1,23,3,3
Blin,Océane,23/09/1996,01/09/2017,2,19,4,3,3
Blin,Océane,23/09/1996,01/09/2017,2,19,4,3,3
Blin,Océane,23/09/1996,01/09/2017,2,19,4,3,3
Blin,Thibault,01/10/1961,01/10/2018,1,19,1,1,1
Blin,Thibault,01/10/1961,01/10/2018,1,19,1,1,1
Blin,Xavier,03/02/1974,01/09/2010,1,25,1,1,1
Blin,Xavier,03/02/1974,01/09/2010,1,25,1,1,1
Blin-Normand,Stéphane,12/03/1996,01/10/2018,1,1,1,1,1
Blin-Normand,Stéphane,12/03/1996,01/10/2018,1,1,1,1,1
Blin-Normand,Stéphane,12/03/1996,01/10/2018,1,1,1,1,1
Blin-Normand,Stéphane,12/03/1996,01/10/2018,1,1,1,1,1
Blot,Denis,10/05/1991,01/09/2006,1,1,10,2,2
Blot,Denis,10/05/1991,01/09/2006,1,1,10,2,2
Blot,Denis,10/05/1991,01/09/2006,1,1,10,2,2
Blot,Denis,10/05/1991,01/09/2006,1,1,10,2,2
Blot,Denis,10/05/1991,01/09/2006,1,1,18,2,2
Blot,Patrick,27/12/1976,01/10/2008,1,5,1,1,1
Bodin,Antoine,12/06/1966,01/10/2018,1,1,1,1,1
Bodin,Guillaume,21/03/1996,06/02/2017,1,19,8,1,1
Bodin,Guillaume,21/03/1996,06/02/2017,1,19,1,1,1
Bodin,Guillaume,21/03/1996,06/02/2017,1,19,1,1,1
Bodin,Inès,09/09/1983,01/01/2008,2,5,5,1,1
Bodin,Laurent,05/12/1966,15/10/2013,1,1,1,1,1
Bodin,Laurent,05/12/1966,15/10/2013,1,1,1,1,1
Bodin-Thomas,Gilbert,31/10/1991,02/12/2002,1,1,13,1,1
Bodin-Thomas,Gilbert,31/10/1991,02/12/2002,1,1,33,1,1
Bonneau,Emmanuel,19/08/1962,01/09/2008,1,26,17,1,1
Bonnet,Amélie,02/08/1988,01/11/2021,2,23,1,1,1
Bonnet,Jules,07/06/1969,01/11/2016,1,1,10,1,3
Bonnet,Jules,07/06/1969,01/11/2016,1,1,10,1,3
Bonnet,Margot,12/04/1969,25/05/2021,2,1,8,1,1
Bonnet,Margot,12/04/1969,25/05/2021,2,1,8,1,1
Bonnet,Michel,27/04/1971,01/10/2012,1,1,1,1,1
Bonnet,Michel,27/04/1971,01/10/2012,1,1,1,1,1
Bonnin,Arthur,01/11/1996,17/08/2015,1,27,9,1,1
Bonnin-Normand,Benoît,20/07/1975,16/01/2006,1,1,1,1,1
Bouam,Océane,30/09/1964,08/01/2019,2,4,8,1,1
Boucher,Diane-Inès,25/04/1958,01/09/2009,2,1,9,2,2
Boucher,Henri-Thierry,31/10/1962,01/10/2017,1,1,1,1,1
Boucher,Henri-Thierry,31/10/1962,01/10/2017,1,1,1,1,1
Boucher,Henri-Thierry,31/10/1962,01/10/2017,1,1,1,1,1
Boucher,Henri-Thierry,31/10/1962,01/10/2017,1,1,1,1,1
Boucher,Tristan,25/10/1988,01/11/2013,1,1,2,1,1
Boucher,Valentine,03/08/1980,12/11/2012,2,4,1,1,1
Boucher-Petit,Philippine,05/12/1984,01/10/2021,2,6,5,1,1
Bouchet,Patrick,05/12/1977,12/04/2021,1,9,8,1,1
Bouchet,Roger,17/04/1981,26/05/2008,1,5,8,1,1
Bouchet,William,19/03/1981,19/11/2016,1,19,16,1,1
Boulanger,Lucas,09/03/1964,01/10/2014,1,1,1,1,1
Boulanger,Lucas,09/03/1964,01/10/2014,1,1,1,1,1
Boulanger,Lucas,09/03/1964,01/10/2014,1,1,1,1,1
Boulanger,Marthe,17/08/1998,01/10/2006,2,5,1,1,1
Boulanger,Thibaut,24/08/1969,28/11/2011,1,28,8,1,1
Boulanger-Fournier,Zacharie,18/05/2003,01/09/2010,1,1,2,1,1
Boulay,Roland,19/04/2000,01/10/2017,1,15,5,1,1
Boulay,Roland,19/04/2000,01/10/2017,1,15,5,1,1
Bourdon,Arthur,25/06/1985,01/10/2012,1,29,1,1,1
Bourdon,Bernard,31/08/1990,01/03/2011,1,30,5,1,1
Bourdon,Bernard,31/08/1990,01/03/2011,1,30,5,1,1
Bourdon,Bernard,31/08/1990,01/03/2011,1,30,2,1,1
Bourdon,Bernard,31/08/1990,01/03/2011,1,30,1,1,1
Bourdon,Bernard,31/08/1990,01/03/2011,1,30,1,1,1
Bourdon,Jean,18/02/1963,15/12/2013,1,1,1,1,1
Bourdon,Julien,31/08/1983,01/09/2020,1,1,15,1,1
Bourdon,Théophile-Alain,14/05/1972,01/09/2008,1,1,1,1,1
Bourdon,Théophile-Alain,14/05/1972,01/09/2008,1,1,1,1,1
Bourdon,Théophile-Alain,14/05/1972,01/09/2008,1,1,4,2,2
Bousquet,Gilles,25/11/1978,18/05/2016,1,5,8,1,1
Bousquet,Henriette,06/11/1988,09/03/2020,2,9,8,1,1
Bousquet,Henriette,06/11/1988,09/03/2020,2,9,1,1,1
Bousquet,Jules,21/04/2003,01/01/2004,1,1,17,3,3
Bousquet,Jules,21/04/2003,01/01/2004,1,1,17,3,3
Bousquet,Jules,21/04/2003,01/01/2004,1,1,17,3,3
Bousquet,William,03/11/1958,01/12/2006,1,5,7,1,1
Bousquet-Bonneau,Clémence,04/05/1975,02/05/2017,2,1,8,1,1
Boutin,Franck,12/04/1991,07/06/2018,1,1,5,1,1
Boutin,Franck,12/04/1991,07/06/2018,1,1,5,1,1
Boutin,Franck,12/04/1991,07/06/2018,1,1,5,1,3
Boutin,Gilbert-Roland,13/10/1968,01/05/2011,1,5,34,1,1
Boutin,Jérôme,26/01/1984,01/03/2022,1,23,6,2,2
Boutin,Noël,15/12/1973,01/04/2008,1,31,7,1,1
Boutin,Noël,15/12/1973,01/04/2008,1,31,14,1,1
Boutin,Noël,15/12/1973,01/04/2008,1,31,7,1,1
Boutin,Roger,19/07/1965,01/06/2020,1,1,5,1,1
Boutin,Roland,12/06/1977,29/05/2017,1,1,8,1,1
Boutin,Roland,07/11/1962,21/02/2012,1,19,1,1,1
Bouton,Monique,16/09/1982,03/03/2017,2,12,8,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,1,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,1,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,1,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,1,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,6,1,1
Bouvet,Gabrielle,09/12/1957,01/07/2014,2,12,8,1,1
Bouvet-Blondel,Thierry,14/09/1958,28/08/2011,1,10,8,1,1
Bouvier,Benjamin,05/12/2001,06/06/2017,1,26,16,17,17
Bouvier,Marc,28/03/1974,01/01/2018,1,4,1,1,1
Bouvier,Marc,28/03/1974,01/01/2018,1,4,1,1,1
Bouvier,Élise-Stéphanie,24/03/1983,18/03/2013,2,12,1,1,1
Bouvier,Élise-Stéphanie,24/03/1983,18/03/2013,2,12,1,1,1
Boyer,Capucine,24/08/1961,02/05/2017,2,1,8,1,1
Boyer-Meyer,Gilbert,05/02/1983,03/12/2008,1,5,5,1,1
Breton-Allain,Maurice,17/09/1979,01/02/2015,1,1,12,1,2
Breton-Meunier,Tristan,23/02/1988,01/09/2009,1,11,17,1,1
Breton-Perrot,Noël,22/04/1968,01/10/2020,1,5,2,1,1
Briand-Marques,Alfred,24/04/1991,01/10/2009,1,5,1,1,1
Briand-Marques,Alfred,24/04/1991,01/10/2009,1,5,7,1,1
Brun,Christophe,06/02/1971,01/11/2008,1,17,5,1,1
Brun,Juliette,12/10/1982,20/04/2021,2,12,8,1,1
Brun,Mathilde,24/07/1964,17/10/2011,2,1,1,1,1
Bruneau,Aimée,19/11/1957,01/12/2018,2,17,5,1,1
Bruneau,Bernadette,21/10/1983,10/07/2019,2,19,16,6,3
Bruneau,Thibaut-Bertrand,22/11/1981,08/12/2009,1,9,5,1,1
Brunel,Arthur,22/08/1960,01/01/2004,1,1,22,3,3
Brunel,Arthur,22/08/1960,01/01/2004,1,1,22,3,3
Brunel,Benjamin,10/06/1973,01/10/2019,1,1,35,1,2
Brunel,Henri,05/04/1966,01/10/2016,1,1,1,1,1
Brunel,Nicolas,28/11/1994,05/03/2018,1,4,8,1,1
